Timestamp,Namespace,Pod,PodUID,QueueTime,CreationTime,StartTime
2025-03-30 23:44:16,dev,anguyenh-rocm-interactive-66b7cbd659-gll5k,e55ea1b7-6997-4fdc-8bdd-2d51aaa0ff20,0.0,2025-03-17T10:06:03Z,2025-03-17T10:06:03Z
2025-03-30 23:44:16,dev,anguyenh-rocm-interactive-66b7cbd659-gqm9s,fcbb7907-5c7b-4ebe-a406-1ae9ac9403f2,0.0,2025-03-17T10:28:20Z,2025-03-17T10:28:20Z
2025-03-30 23:44:16,dev,anguyenh-rocm-interactive-66b7cbd659-hpcq8,85146627-7255-4a9b-8c07-711131ce217d,0.0,2025-03-17T12:32:29Z,2025-03-17T12:32:29Z
2025-03-30 23:44:16,dev,anguyenh-rocm-interactive-66b7cbd659-hrnws,8367a9a0-08fe-41a7-a124-b56799a92720,0.0,2025-03-17T10:28:21Z,2025-03-17T10:28:21Z
2025-03-30 23:44:16,dev,anguyenh-rocm-interactive-66b7cbd659-j22lj,8ef9f2a4-4825-4f62-b79d-17a293274c7f,0.0,2025-03-27T13:59:16Z,2025-03-27T13:59:16Z
2025-03-30 23:44:16,dev,anguyenh-rocm-interactive-66b7cbd659-jd7cj,fb9f4637-7424-455b-bb6a-0407ff81dab3,0.0,2025-03-24T11:34:45Z,2025-03-24T11:34:45Z
2025-03-30 23:44:16,dev,anguyenh-rocm-interactive-66b7cbd659-jt6cb,e2d45ff5-6945-402d-8637-f3c938fb2903,0.0,2025-03-17T10:06:02Z,2025-03-17T10:06:02Z
2025-03-30 23:44:16,dev,anguyenh-rocm-interactive-66b7cbd659-jtrd5,416f051a-48bb-4d87-8fbb-5c3bc6872395,311.0,2025-03-17T09:24:42Z,2025-03-17T09:29:53Z
2025-03-30 23:44:16,dev,anguyenh-rocm-interactive-66b7cbd659-jwmw8,d8458b3a-dd9c-4868-b129-41fb216c26c8,0.0,2025-03-17T10:06:00Z,2025-03-17T10:06:00Z
2025-03-30 23:44:16,dev,anguyenh-rocm-interactive-66b7cbd659-k4h6l,4fc9a12c-9596-47dd-8447-0b3064a90ac2,0.0,2025-03-17T10:06:04Z,2025-03-17T10:06:04Z
2025-03-30 23:44:16,dev,anguyenh-rocm-interactive-66b7cbd659-krmtb,e449d970-c959-4e9b-a418-fa3152a0b53e,0.0,2025-03-17T12:47:15Z,2025-03-17T12:47:15Z
2025-03-30 23:44:16,dev,anguyenh-rocm-interactive-66b7cbd659-kxbcn,6b172f5a-3846-476f-885f-f5d4f0b513b9,0.0,2025-03-17T12:32:26Z,2025-03-17T12:32:26Z
2025-03-30 23:44:16,dev,anguyenh-rocm-interactive-66b7cbd659-lb5fj,2bfec843-f2cc-4782-a44e-70c41056dc47,0.0,2025-03-17T12:47:18Z,2025-03-17T12:47:18Z
2025-03-30 23:44:16,dev,anguyenh-rocm-interactive-66b7cbd659-lmtd6,8b19b67a-edce-4a94-9eef-066ebc79d1e0,1.0,2025-03-17T12:32:28Z,2025-03-17T12:32:29Z
2025-03-30 23:44:16,dev,anguyenh-rocm-interactive-66b7cbd659-lw8v8,5d36150a-87db-4735-911b-05080e12de62,0.0,2025-03-17T10:06:03Z,2025-03-17T10:06:03Z
2025-03-30 23:44:16,dev,anguyenh-rocm-interactive-66b7cbd659-mj4v4,136e86e8-a836-442d-a063-0e162e609d41,320.0,2025-03-17T09:31:50Z,2025-03-17T09:37:10Z
2025-03-30 23:44:16,dev,anguyenh-rocm-interactive-66b7cbd659-ml42d,8ff8526f-b4a5-471d-be0e-107ffce6eb0c,0.0,2025-03-24T11:45:01Z,2025-03-24T11:45:01Z
2025-03-30 23:44:16,dev,anguyenh-rocm-interactive-66b7cbd659-mtjjn,f516d2fc-e51a-410e-9947-343d66b21818,316.0,2025-03-18T10:50:35Z,2025-03-18T10:55:51Z
2025-03-30 23:44:16,dev,anguyenh-rocm-interactive-66b7cbd659-n4n4x,40a479c1-d137-4ba5-9e4c-e71379f1d7d2,0.0,2025-03-17T10:06:03Z,2025-03-17T10:06:03Z
2025-03-30 23:44:16,dev,anguyenh-rocm-interactive-66b7cbd659-n8s8k,fdf0c99d-ff11-43ae-a05d-5684904e9fe7,0.0,2025-03-17T10:06:01Z,2025-03-17T10:06:01Z
2025-03-30 23:44:16,dev,anguyenh-rocm-interactive-66b7cbd659-nptt2,e330d3ff-4350-4019-99a9-607a2d281d26,319.0,2025-03-17T13:00:47Z,2025-03-17T13:06:06Z
2025-03-30 23:44:16,dev,anguyenh-rocm-interactive-66b7cbd659-pm7d8,4cb00c75-2b3f-4795-962c-5f3ceb014a8c,1.0,2025-03-21T17:12:17Z,2025-03-21T17:12:18Z
2025-03-30 23:44:16,dev,anguyenh-rocm-interactive-66b7cbd659-q7g6n,c428c4d9-ad7b-4bce-a87b-c216935dc66e,0.0,2025-03-17T12:32:29Z,2025-03-17T12:32:29Z
2025-03-30 23:44:16,dev,anguyenh-rocm-interactive-66b7cbd659-qhz45,85160d9f-8bb0-4ca7-88f0-be708d73b507,0.0,2025-03-17T10:06:02Z,2025-03-17T10:06:02Z
2025-03-30 23:44:16,dev,anguyenh-rocm-interactive-66b7cbd659-qj8f5,8c176b97-77f8-4b5b-8666-e04c3916cea4,0.0,2025-03-19T13:41:25Z,2025-03-19T13:41:25Z
2025-03-30 23:44:16,dev,anguyenh-rocm-interactive-66b7cbd659-qnksk,ba529e0f-6cc9-495f-9e56-5d605ed29c92,0.0,2025-03-17T12:32:28Z,2025-03-17T12:32:28Z
2025-03-30 23:44:16,dev,anguyenh-rocm-interactive-66b7cbd659-qqhcv,649f24d0-ed42-4edc-84e1-f3efa1b07153,423.0,2025-03-17T13:14:30Z,2025-03-17T13:21:33Z
2025-03-30 23:44:16,dev,anguyenh-rocm-interactive-66b7cbd659-qzsl2,207fdc50-ea07-4f38-b5e3-4fc26ac59289,0.0,2025-03-17T10:28:19Z,2025-03-17T10:28:19Z
2025-03-30 23:44:16,dev,anguyenh-rocm-interactive-66b7cbd659-r56fh,4565b1c9-9a96-47b9-8f88-60ef543fdc8f,0.0,2025-03-17T12:47:18Z,2025-03-17T12:47:18Z
2025-03-30 23:44:16,dev,anguyenh-rocm-interactive-66b7cbd659-r9wd9,8b99e643-afd7-4510-a13b-b8c09e0e52e2,0.0,2025-03-17T10:06:01Z,2025-03-17T10:06:01Z
2025-03-30 23:44:16,dev,anguyenh-rocm-interactive-66b7cbd659-rhg6c,9d661e4e-d247-4c70-a7fa-a24a9fdcee5e,0.0,2025-03-17T12:47:16Z,2025-03-17T12:47:16Z
2025-03-30 23:44:16,dev,anguyenh-rocm-interactive-66b7cbd659-rntv5,0c19d27f-f465-4a3f-9691-6131248bd454,1.0,2025-03-17T10:06:00Z,2025-03-17T10:06:01Z
2025-03-30 23:44:16,dev,anguyenh-rocm-interactive-66b7cbd659-sdfz5,085ee6a5-ea1c-45bf-9bc5-a8157008ea0e,333.0,2025-03-17T11:41:50Z,2025-03-17T11:47:23Z
2025-03-30 23:44:16,dev,anguyenh-rocm-interactive-66b7cbd659-sl4w5,e7960e39-538b-4339-9777-0182b7afd02a,0.0,2025-03-17T10:06:01Z,2025-03-17T10:06:01Z
2025-03-30 23:44:16,dev,anguyenh-rocm-interactive-66b7cbd659-spjn9,48e06528-1dac-4d42-8181-bef9b9c3e3d6,0.0,2025-03-17T12:47:16Z,2025-03-17T12:47:16Z
2025-03-30 23:44:16,dev,anguyenh-rocm-interactive-66b7cbd659-svf57,7d5bb94c-757c-45a9-b881-ee726a6d6abc,0.0,2025-03-17T12:47:16Z,2025-03-17T12:47:16Z
2025-03-30 23:44:16,dev,anguyenh-rocm-interactive-66b7cbd659-szv8j,63f5f937-8d30-42e3-ad24-049d90e4ed61,0.0,2025-03-17T10:28:21Z,2025-03-17T10:28:21Z
2025-03-30 23:44:16,dev,anguyenh-rocm-interactive-66b7cbd659-t8wj7,ece7f181-8628-490f-82aa-bf3b6b0160c6,0.0,2025-03-17T12:47:18Z,2025-03-17T12:47:18Z
2025-03-30 23:44:16,dev,anguyenh-rocm-interactive-66b7cbd659-tfhqt,52762dfa-9c71-4b8e-bce9-eb455d8ebd6f,0.0,2025-03-17T12:32:30Z,2025-03-17T12:32:30Z
2025-03-30 23:44:16,dev,anguyenh-rocm-interactive-66b7cbd659-txt72,162353f6-e6a9-411f-8758-ab70a02dc066,0.0,2025-03-17T12:47:15Z,2025-03-17T12:47:15Z
2025-03-30 23:44:16,dev,anguyenh-rocm-interactive-66b7cbd659-v6pdz,3b7c9836-78bd-4da9-8e5b-89f60b532cc2,0.0,2025-03-17T12:47:18Z,2025-03-17T12:47:18Z
2025-03-30 23:44:16,dev,anguyenh-rocm-interactive-66b7cbd659-v7fl2,65049db3-1665-410d-9a57-ed3c6cc1b706,0.0,2025-03-24T11:08:14Z,2025-03-24T11:08:14Z
2025-03-30 23:44:16,dev,anguyenh-rocm-interactive-66b7cbd659-v8h58,2346486a-f438-4eab-995c-10d01a05b752,0.0,2025-03-17T12:32:28Z,2025-03-17T12:32:28Z
2025-03-30 23:44:16,dev,anguyenh-rocm-interactive-66b7cbd659-vfbsc,bf0682c5-7b8c-4e40-88a9-d0f8bda798bf,0.0,2025-03-17T12:32:27Z,2025-03-17T12:32:27Z
2025-03-30 23:44:16,dev,anguyenh-rocm-interactive-66b7cbd659-vjzft,c476a277-8f92-4049-893a-959d6133a5ee,0.0,2025-03-17T12:32:29Z,2025-03-17T12:32:29Z
2025-03-30 23:44:16,dev,anguyenh-rocm-interactive-66b7cbd659-vpnbf,cb4ceb00-99b8-4ba4-8c94-82341931b9c1,331.0,2025-03-17T11:52:32Z,2025-03-17T11:58:03Z
2025-03-30 23:44:16,dev,anguyenh-rocm-interactive-66b7cbd659-w5vjg,9637819d-90a9-4e18-be0f-ba715dd8a541,564.0,2025-03-17T13:31:10Z,2025-03-17T13:40:34Z
2025-03-30 23:44:16,dev,anguyenh-rocm-interactive-66b7cbd659-wdvdh,85be005d-3a32-47d8-b9f9-5310d6c38f8c,0.0,2025-03-17T12:32:29Z,2025-03-17T12:32:29Z
2025-03-30 23:44:16,dev,anguyenh-rocm-interactive-66b7cbd659-wz447,c50d9067-4d59-45e1-aaf2-9c3120c52807,315.0,2025-03-17T11:07:25Z,2025-03-17T11:12:40Z
2025-03-30 23:44:16,dev,anguyenh-rocm-interactive-66b7cbd659-xgvqb,e3fdbb45-6387-4de4-9e55-7b7d38eeba09,0.0,2025-03-17T10:28:20Z,2025-03-17T10:28:20Z
2025-03-30 23:44:16,dev,anguyenh-rocm-interactive-66b7cbd659-xhl4r,c703e3ce-5ab3-457c-bbb2-2bca5636ffb4,323.0,2025-03-17T10:06:04Z,2025-03-17T10:11:27Z
2025-03-30 23:44:16,dev,anguyenh-rocm-interactive-66b7cbd659-xqng4,220d501f-39f6-4096-96a3-3317504ea3e7,0.0,2025-03-17T12:47:17Z,2025-03-17T12:47:17Z
2025-03-30 23:44:16,dev,anguyenh-rocm-interactive-66b7cbd659-z5xd4,2ea5dda6-e742-41df-bb43-e5f332fa0002,0.0,2025-03-17T12:47:14Z,2025-03-17T12:47:14Z
2025-03-30 23:44:16,dev,b1fu06-p59qun-ollzm4-0-x9bvt,6ece145e-de1f-414f-93d3-e75456158e9c,0.0,2025-02-24T22:01:52Z,2025-02-24T22:01:52Z
2025-03-30 23:44:16,dev,c3mkg4-lr3i2b-bidsly-0-qgqn9,4add3364-6100-4c52-b1dc-aeff53a2a7bd,0.0,2025-02-19T21:03:33Z,2025-02-19T21:03:33Z
2025-03-30 23:44:16,dev,fb2yjp-7inuni-rah85t-0-fqdnq,d1ac501d-e9cd-4ae2-9182-9a9c551cef7c,0.0,2025-02-19T20:53:24Z,2025-02-19T20:53:24Z
2025-03-30 23:44:16,dev,felzus-9id3bj-v8ncij-0-kt8x6,14c6d20a-ebd2-424e-af54-b1f20ec51aa7,0.0,2025-02-19T21:18:15Z,2025-02-19T21:18:15Z
2025-03-30 23:44:16,dev,fremont-shark-15379-p2sn6,11f75ae8-6930-423e-987c-a5622b0a3be9,471037.0,2025-03-04T04:22:14Z,2025-03-09T15:12:51Z
2025-03-30 23:44:16,dev,gcf4xf-uzhv5c-ohoqmc-0-vt4s8,a4bfeeab-9b9b-411f-bbcc-9a109ed36c61,0.0,2025-02-19T21:15:42Z,2025-02-19T21:15:42Z
2025-03-30 23:44:16,dev,gl37iz-hwj5dn-e27t6i-0-52nmd,62bfd665-a336-4268-91d3-8c300dc766da,0.0,2025-02-19T21:03:50Z,2025-02-19T21:03:50Z
2025-03-30 23:44:16,dev,jitgupta-job-private-registry-4cmm9,84808f5e-a79b-40d7-92f9-dde6556e02ca,0.0,2025-03-21T06:05:49Z,2025-03-21T06:05:49Z
2025-03-30 23:44:16,dev,lgdxeu-ddsh1u-wnadbr-0-sl62t,4e1c8b1d-faab-4370-9838-fb4b887eb48c,0.0,2025-02-19T21:14:45Z,2025-02-19T21:14:45Z
2025-03-30 23:44:16,dev,lvq7em-s5rjfm-f6pjr7-0-lv5dd,9067ad28-f842-49d0-98ae-33536dacc8d9,0.0,2025-02-19T20:47:42Z,2025-02-19T20:47:42Z
2025-03-30 23:44:16,dev,lxgrqe-mwjwc1-car9q8-0-p22zc,0ac529e1-5905-458d-b063-2724f52f31e8,0.0,2025-02-19T21:10:05Z,2025-02-19T21:10:05Z
2025-03-30 23:44:16,dev,p1ge5z-9r23p7-0onfv7-0-nsqfv,86d92d35-977a-4355-ac22-a6aaaf0db715,0.0,2025-02-24T20:47:12Z,2025-02-24T20:47:12Z
2025-03-30 23:44:16,dev,p343u6-75203g-dhgmuk-0-9zfbv,af0a861c-d870-4ba4-88b7-9cd4a9dd2252,0.0,2025-02-19T20:42:06Z,2025-02-19T20:42:06Z
2025-03-30 23:44:16,dev,q2pskl-ml4dyh-cb2z64-0-hf4n2,f187eec6-3048-4e08-8ac8-48faf6f44be1,0.0,2025-02-24T20:50:02Z,2025-02-24T20:50:02Z
2025-03-30 23:44:16,dev,qk5d3a-ygbbo0-xt7zyg-0-jk8bl,a1e7c761-3759-4c4e-b286-45d19d8e7b3f,0.0,2025-02-19T20:51:09Z,2025-02-19T20:51:09Z
2025-03-30 23:44:16,dev,reference-models-test-deployment-56c9b7bfff-bxhd4,b8e81493-2edc-4482-9308-8c28d9bd7609,7828.0,2025-02-19T00:48:11Z,2025-02-19T02:58:39Z
2025-03-30 23:44:16,dev,samaario-dev-64875d8d59-225tq,6e58558c-892c-4ba1-b900-14ef4c4d1c3d,0.0,2025-03-17T19:23:29Z,2025-03-17T19:23:29Z
2025-03-30 23:44:16,dev,samaario-dev-64875d8d59-245m5,2ecad20d-bc4e-4207-81e0-abc0395be0f7,0.0,2025-03-17T19:23:33Z,2025-03-17T19:23:33Z
2025-03-30 23:44:16,dev,samaario-dev-64875d8d59-2dckr,4546e99b-22f7-4afe-827c-f0ef28545170,0.0,2025-03-18T02:15:34Z,2025-03-18T02:15:34Z
